aEndo	capEndo	vEndo	aSMC	vSMC	Per1	Per2	Fib1	Fib2	Fib3
MFSD13A	0.0706105156092991	0.107931935666307	0.107777967536686	0.00608500366880408	0.0569136138755008	0.0707844356090925	0.0465309590338047	0.110016944327371	0.0672185489041676	0.0549687620831534
ACTR1A	0.217695007750259	0.212963605009041	0.230907288569855	0.253505375223384	0.277619962648158	0.287402944363448	0.210433624392047	0.156226451720245	0.188790655096794	0.259414205637498
SUFU	0.514111744949459	0.503121975653944	0.518248806797917	0.460666230040482	0.471725466343575	0.437184367365755	0.302186868694408	0.383227347411698	0.713650990309996	0.492670065534974
TRIM8	0.272887969815214	0.298703681836495	0.319262573811239	0.352897080109963	0.27771281342039	0.298170955863258	0.356015880015695	0.219119598602967	0.286036898501462	0.227579373671364
ARL3	0.179257756342914	0.193881388079709	0.120812397800806	0.335990621913806	0.401037040364946	0.327891558520796	0.250952114794361	0.377976067535502	0.251595580533205	0.180527431145042
SFXN2	0.047372087163397	0.0583945671450979	0.044189744777629	0.1006355475843	0.108958531389425	0.0888845558472244	0.1633970951678	0.19419478744361	0.173258931888618	0.04136428973503
WBP1L	0.785742499704358	0.522254276214121	0.573495037168419	0.57500163068418	0.67514989356981	0.536451433000065	0.596310694961165	0.911297740539842	0.572047023807766	0.849833796172893
CYP17A1	0	0.004209381919188	0	0.0210635648036659	0.000976177159164748	0.00693941523057759	0	0	0.0245497850485653	0.0112122624562876
BORCS7	0.0494302579990721	0.0426303746995892	0	0.067992516872219	0	0.0284631348361739	0	0	0	0.0228633644430718
CNNM2	0.526434287964197	0.516740607381785	0.540939128304088	1.78598236793778	0.801008450399427	0.935787710781699	1.29915248910013	0.815090847481546	1.09158582167359	0.676194032142548
NT5C2	1.09751588737826	1.03273341109797	1.2627058634683	1.40435763382227	1.05759469968447	0.994673495760664	1.23258755958401	1.21544706901893	1.58842768026177	1.34484842598199
RPEL1	0	0	0	0	0	0.000307627187809537	0.0167556380706187	0	0	0
INA	0.0373721467143512	0.0275408750726847	0.0273442371593938	0.0169118221930948	0.0102093710791901	0.00497874526370077	0.078547402493723	0	0.0127856090036654	0.0430713263324205
PCGF6	0.202862465536486	0.212286557363	0.229162012915784	0.356083948331115	0.231769553876872	0.235645972262742	0.223024874446177	0.437994259786221	0.197923256959523	0.133737281376642
TAF5	0.0683519684115113	0.0914924161093461	0.069127004319324	0.0510973240237249	0.0640049965933362	0.0866098494435076	0.103201526997788	0.0532410099723111	0.158661813090523	0.121207120648187
ATP5MD	0.19258907734719	0.174249933682161	0.143197768576111	0.194285012503068	0.569776975965605	0.444340908452811	0.294574865455113	0.20499465084101	0.145174407911751	0.158463459401085
PDCD11	0.210526844601643	0.144402877580303	0.157709720405594	0.159130421935883	0.146319943027827	0.143741030242399	0.1509832558972	0.164028146268162	0.134437328573555	0.0791455211381457
CALHM2	0.108019183253626	0.050561233045316	0.0499177195626835	0.193450191638798	0.156019677494403	0.0991209377584637	0.0208761945190422	0.081824972143519	0.0193916249256015	0.0730594119519458
CALHM1	0	0	0	0	0.000974029245090459	0	0	0	0	0
CALHM3	0	0	0	0	0.00535445303398167	0	0	0.00919666796230127	0	0
NEURL1	0.0557538040168551	0.0822935634752715	0.0675195284362457	0.226946557797283	0.0964408287232719	0.0911978259427018	0.12602241918499	0.224982168263686	0.257972290839281	0.261579979219321
SH3PXD2A	0.141290620833257	0.370473173509506	0.233646030171056	0.615727155754136	0.541633755858366	0.43251691107865	0.644144623263436	0.963754014293934	1.10249297833451	1.36006575824406
STN1	0.239385355168593	0.29788907508142	0.308208605019102	0.0943639019190812	0.223732672757074	0.264949149045977	0.179596858547735	0.0938666821097199	0.102966200409415	0.041532310972777
SLK	0.783251144516205	1.01084431308203	0.905878020174715	0.659616720667011	0.835802020775149	1.00721569872602	0.655835366454559	0.823209194812185	0.814697564759268	0.700829978005573
COL17A1	0.0156688201535865	0.0335017771774472	0.0265073816988876	0	0.00798751277302186	0.017199825320191	0.018432206641793	0.00984182418489597	0.0231967221818647	0.00561442806990786
SFR1	0.0887148716647918	0.0616607205474787	0.0654051371324836	0.0142887158440245	0.0838774785365364	0.0700567594813634	0.0424095403622336	0.0138967600860555	0.0493417004834876	0.00430819739575581
CFAP43	0.059054383557806	0.0996502364670999	0.0515023814923816	0.0788033875593142	0.038501292336548	0.0579677784809244	0.0445905719010649	0.146067905899954	0.151445741122063	0.249535441245338
GSTO1	0.178523608498774	0.15523428483187	0.218771223932613	0.0985526186685937	0.463365503481636	0.307954920974301	0.173820336511085	0.18674201153478	0.073981206191452	0.135614760666127
GSTO2	0.1128462425385	0.0742857536699538	0.0461584463891128	0.125253259057914	0.0233515118397416	0.0497188054826192	0.0370426092065109	0.107568454219511	0.0567079335047078	0.21996358088493
ITPRIP	0.757575973618035	0.516920530341022	0.67158987112381	0.793917288515732	0.438542413767956	0.478094302587619	0.303880106948195	0.499076366995386	0.0101563906048255	0.321383066110368
CFAP58	0.00773505321433469	0.0240618571298559	0.0168571813960245	0.00903866995178148	0.0163991963329693	0.0256737730453343	0.0175336043750295	0.0468876546314376	0.00936241751359541	0.0550763183058056
SORCS3	0.164639186659367	0.196110939153224	0.140707308782194	0.114360116591464	0.0681376564429996	0.0908945256445099	0.228247343188652	0.206837104492228	0.267683461476779	0.0772224758788896
SORCS1	0.216308764787979	0.519002419859937	0.291590779928295	0.476090112484109	0.368970779818487	0.563268076864924	1.08893246569034	0.359065556958301	0.62470457662565	0.704116092632377
XPNPEP1	0.244447513683756	0.234321542345726	0.351369450066972	0.161856115792899	0.209857584388759	0.241349144977764	0.126541840075709	0.342172019442228	0.249906933035485	0.454676254008144
ADD3	0.481276573631993	0.640271140305232	0.607147006935983	0.675046718549076	0.884850828629751	0.693196810322954	1.07547779248489	1.50127555154938	1.52891825021387	2.10856571572803
MXI1	0.758667354533027	0.78646540497853	0.700349544771179	0.903698294559732	0.82407122783283	0.884270125525584	0.982412079994322	0.727333134953723	1.09987610368448	0.612271429605794
SMNDC1	0.287092047640809	0.295571389293881	0.279477844776306	0.266989937392821	0.266900646141745	0.292967355084984	0.352879534227069	0.201091001954511	0.267586276889608	0.369663865502698
DUSP5	0.89069539131162	0.268232921976534	0.965741775533357	0.590074126032347	0.246911623842194	0.26484660854216	0.0892058713382364	0.759589805143117	0.544024443933634	0.859742504580223
SMC3	0.285075381525654	0.382924470681634	0.276202865217294	0.325824274204517	0.475380370134145	0.418489125166456	0.305548258111391	0.296115312571106	0.261243306568081	0.284603691506284
RBM20	0.10711306816085	0.928280913724918	1.09790998893209	0.67075709349887	0.676125145086979	0.843853346616159	0.866811912734585	0.124834495767994	0.00659805350115555	0.0135769271952827
PDCD4	1.52852869541543	1.20025278838218	1.49587135621834	0.710138600872569	1.10935829728256	1.00022831539024	0.478549519242682	0.325209471865884	0.38897808315643	0.233041065199359
BBIP1	0.337652344404837	0.367776346752093	0.349187291755068	0.304655926554047	0.402291778699049	0.344275284266984	0.359098892387671	0.301476999297512	0.292139989050707	0.289306192422295
SHOC2	0.996511802285228	0.869014731219633	0.951912999392534	0.720900733680642	0.756566748661512	0.811418198738799	0.822843846644004	0.725797895913687	0.781724063499778	0.695501380762772
ADRA2A	0	0.0158930363259218	0	0.0833237233565236	0.0621711414936858	0.0343080146938136	0.0589265846886913	0.0114749797012887	0.0161706972468234	0
GPAM	0.0976518439636055	0.149387828082413	0.0582287207980948	0.0832723773074147	0.149850046606562	0.16998984119597	0.125951861606437	0.115074930539856	0.122670627410911	0.0203567172624284
TECTB	0.012715737744444	0.0067562214964664	0.00119708882328394	0	0	0.0129928666716604	0	0	0	0
ACSL5	0.509546375008741	1.08503528644698	1.06376014975842	0.146836390209026	0.570230990749314	0.857643855784859	0.133902842914012	0.110442519012718	0.104943902282215	0.076267739380124
ZDHHC6	0.280729941937416	0.415373073720606	0.366838725385357	0.217008847784074	0.275559492948357	0.34325809215362	0.309986911272778	0.151105910681809	0.115294423178022	0.0832399322185761
VTI1A	1.70064452245628	1.71830158786841	1.64913999362186	1.18893048343863	1.46193891862961	1.50745103237341	1.32978672202323	1.41594683331141	1.46640257352991	1.41956775025791
TCF7L2	1.74452273827271	1.36404975538596	1.60057547967118	1.30718377605293	1.13834362408327	1.22337951864469	1.15783634816004	0.918058712629068	1.43270943957476	1.42464902818148
HABP2	0	0.00183861435021281	0	0	0	0.00575169330667423	0	0	0	0
NRAP	0	0.00533260651708687	0	0.0279971142183499	0.0252182014300963	0.00769996370893668	0	0	0.0108696722369039	0
CASP7	0.170606406668341	0.136165828142045	0.203341974366121	0.248561368374853	0.229360640578948	0.173932369317195	0.103734709673136	0.0953284766674583	0.0397653994031313	0.0884848643200368
PLEKHS1	0	0.00192768914415531	0	0	0.014405830276275	0.0111398806630166	0	0	0	0
DCLRE1A	0.0358844133923658	0.030906959169287	0.0477544503144717	0.00435526910815517	0.0416926424288821	0.0411181452579694	0.0656212657409272	0.00860059072081504	0.0361290089111201	0
NHLRC2	0.696132531899174	0.776508383868735	0.698649100971381	0.565992883753994	0.773148193617088	0.771976734368557	0.753309130719198	0.411564196110035	0.407803537970476	0.348123642891199
ADRB1	0.15564017202004	0.0846268159217746	0.219179800653442	0.0442804561972232	0.0747653815306491	0.0414478466027647	0.0496532218146575	0.0356479128728638	0.0950859118331158	0.108443887870106
CCDC186	0.659742635710836	0.803226624312124	0.67915043841919	0.487805343459001	0.695255864007504	0.770980507449577	0.48453752978715	0.354925137130963	0.417781721650769	0.357243344127931
TDRD1	0.022179758578695	0.0302097595390147	0.0058834773875505	0.0369254590806354	0.0491933783780976	0.0802794272839005	0.0947150989377839	0.0364664773590051	0	0
VWA2	0.364276377742441	0.588286780872175	0.525989222872031	0.0469875783907752	0.267582809331395	0.340319912345523	0.0753616016279124	0.0118159081276241	0	0
AFAP1L2	0.947260120919118	1.12291397328954	1.11691786963323	0.737342152191827	0.910332204885613	0.970889596296087	0.678870276604061	0.183086766566095	0.113137779237492	0.180273560055582
ABLIM1	2.01902155618586	2.11385115843105	2.25148317209322	0.809969275001957	1.64044570798706	1.98589978751768	0.766447405431164	1.59676259025891	0.951287050885559	1.81896037593585
FAM160B1	0.409950966039579	0.374954539262254	0.42156323804843	0.289707911089557	0.332151954285347	0.374910221211558	0.266754817758557	0.329850550285532	0.321658780859407	0.265527999742415
TRUB1	0.150316003887949	0.0981924829613771	0.0931750936490442	0.183979170630948	0.118971666697134	0.13788761159812	0.113796917626752	0.0778397858054988	0.137315858031486	0.0427286047628193
ATRNL1	0.786004796136451	0.969759333776488	0.734359607496558	0.914965533141677	0.612897375964807	0.401763288587866	0.963695739550771	1.55727052313113	1.00222370456493	0.751276214217698
GFRA1	0.0182843084918306	0.0412247949876787	0.0400961038403794	0.0404714721350673	0.0448391578608378	0.0212356133388027	0.039543502227386	0.225782961036431	0.0366928147233075	0
CCDC172	0	0.00508451541803351	0.0143463538302026	0	0.00453151350124661	0.000647636698241941	0	0.0068313555880857	0	0
PNLIPRP3	0	0.00820017464642449	0	0	0.0114912213523807	0.0110972864534084	0	0.0213677593646595	0	0
PNLIP	0.00579050472307288	0.00283908817549447	0	0	0.00891482789771004	0.00578190540854862	0	0	0	0
PNLIPRP1	0	0	0	0	0.00467179668941375	0.00292889304684171	0	0	0	0
C10orf82	0	0	0	0	0	0.000257346848585569	0	0	0.0238914321338399	0
HSPA12A	0.173165219868198	0.182252626113008	0.103357459447375	0.379286433316804	0.215311381055997	0.322552133909376	0.545334084542017	0.586658753906015	0.645940659212296	0.31927098008354
ENO4	0.12214489625845	0.0408038107651609	0.0409426807208968	0.0276356577918404	0.179456338581462	0.0777885660132531	0.100296869130748	0.25851710808504	0.257189084757036	0.155826868621421
SHTN1	0.355683585869278	0.509533162860311	0.367426637082131	0.335895457368542	0.557683426831549	0.292336166577891	0.661858865049673	0.556222361441248	0.540224563900884	0.373342766787492
VAX1	0	0	0.00756044367008273	0	0	0	0	0	0	0
KCNK18	0	0	0.00824998176334516	0	0.00932464783701462	0.00211915225352806	0	0	0	0
SLC18A2	0.0632616554651124	0.0338959011210692	0.0431375677291634	0.00296217960336116	0.036581290273086	0.0337557992228029	0.070055513906248	0.0183957562773163	0.0306226005995636	0.0245646643059501
PDZD8	0.637454085345414	0.605141638612257	0.535065515591499	0.463430576629807	0.598508197514735	0.641605235819225	0.62196908640283	0.66588325765007	0.535912716456125	0.485698127643375
EMX2	0.021809623174818	0.0342425142529531	0.0155910820616419	0.106397534824373	0.0903641214926525	0.111728814382903	0.0632057841013987	0.0166053882937653	0	0.0175517193211285
RAB11FIP2	0.400902033059969	0.405232973568584	0.348470788519044	0.246875194650271	0.419611677055877	0.38516670764155	0.449127235144822	0.343852946149777	0.303586580560957	0.163302291428934
FAM204A	0.355587936923541	0.417819874100334	0.312868837554897	0.548554827908287	0.474307015976801	0.468887049400095	0.542048076827108	0.379526619519572	0.289854761795314	0.31140314902907
PRLHR	0	0	0	0	0.00227204106024278	0	0	0.0140364607710569	0	0
CACUL1	0.617967604982811	0.668133619924769	0.690509300614397	0.538289199601042	0.650285922098159	0.584399291721142	0.563394606566304	0.618354585712931	0.56126339973748	0.505863438559131
NANOS1	0.0270196109935033	0	0.00925905794858637	0.0143774626500563	0.010467417640759	0.00711993038696422	0	0	0	0
EIF3A	0.757668977612982	0.662724463402312	0.665860038773549	0.889166064600446	0.829328281563768	0.726173447973843	0.491012844760634	0.748455974674573	0.676601848154428	0.807681214032816
FAM45A	0.164324589279494	0.164583741256781	0.0817902289319067	0.14681396408988	0.25847614815964	0.171023056661972	0.17772642108959	0.159573740338814	0.0932499366205425	0.0924296088443224
SFXN4	0.0855795971835713	0.131126794320513	0.0955862220790903	0.131788974496821	0.156239318581569	0.121746812018624	0.0981569295515397	0.162667324649023	0.142187271135264	0.129657484456807
PRDX3	0.112514772214759	0.138411698032957	0.109498593175438	0.240819847212784	0.29696552606349	0.269180829100459	0.117654594913563	0.0752253688988091	0.119073798805466	0.0927409045879524
GRK5	1.27657858970724	0.985449672509284	0.952656084780156	1.38491916707096	1.19692282323167	1.28975532809079	2.01166966799636	1.98757425624291	0.613692894158559	0.88819803821455
RGS10	0.0980260894147238	0.0330755899998527	0.026466188207434	0.0082905431551431	0.330365282509164	0.0401027049099117	0.0412647007254809	0.0313408729900694	0.00995120221659717	0.121000301522586
TIAL1	0.594358132435877	0.538014526876274	0.495039311585999	0.587639806793926	0.550222302653539	0.530594747026174	0.566879784778726	0.311197512123178	0.364230577558956	0.335703650408702
BAG3	1.13332878719339	0.288961671768461	0.261510567325007	0.746100488808073	0.426234369408489	0.583005884779032	0.395213944969696	0.223319701827004	0.260555116671582	0.318715543469435
INPP5F	0.584998592593754	0.524268887899979	0.470795731896783	0.447558716521674	0.331262879803691	0.41693764162091	0.414439654945261	0.267207251686862	0.244177512493364	0.284473063344631
MCMBP	0.413926809377978	0.4819392061779	0.335469441632805	0.428698904123509	0.470840132379448	0.439434899262294	0.28736874187361	0.262773304436175	0.289268305846907	0.241160641933048
SEC23IP	0.385712105561947	0.372678443392946	0.456656420224987	0.596090506800489	0.421311508466956	0.370946910944698	0.411686362612465	0.419744670367307	0.323158429704689	0.441883937894716
PLPP4	0.0162186079815422	0.0370403118061488	0.0325617150890601	0.029269925338474	0.00983332137500919	0.0179134935308777	0.0509074880358316	0.0364598633421961	0.0207197552667726	0.0104393254337218
WDR11	0.601131577386559	0.605659526135037	0.521514710991109	0.6396763452591	0.508512755014666	0.503069898046974	0.613028176227146	0.565693632812799	0.58306704901293	0.518515975133953
FGFR2	0.0796913769615247	0.174377438241051	0.0861257863161398	0.258705967280168	0.182674174226266	0.120627908975706	0.267015367079546	0.66702013112873	1.82649992707294	1.39201059033326
ATE1	0.912000091445959	0.940391057068111	0.884033120848056	0.798717078319484	0.795018521705598	0.806310267800984	0.827847328641141	0.818953113802743	0.780506757729018	0.737139463910268
NSMCE4A	0.196798603492666	0.241602116924858	0.174014933267851	0.204197169685593	0.213327169308701	0.220791428847123	0.188733466783961	0.0960632680378255	0.151844537522806	0.0494944851141733
